Name;Sweep (T1);;;
Date;27/09/2024;;;
Time;10:14:24 p. m.;;;
Instrument;FSH20 - 121538/020;;;
Firmware Version;V3.40;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrogram Playback;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
Center Frequency;435000000;Hz;;
Frequency Offset;0;Hz;;
Span;30000000;Hz;;
Ref Level;-10;dBm;;
Ref Offset;0;dB;;
Ref Position;1;;;
Range;100;dB;;
RF Attenuation;Manual;;;
RF Attenuator;0;dB;;
Pre-Amplifier;Off;;;
RF Input;50 Ω;;;
RBW;300000;Hz;;
VBW;3000000;Hz;;
SWT;0,02;s;;
Trigger Mode;Free Run;;;
Trigger Level;- - -;;;
Trigger Delay;- - -;;;
Trace Mode;Clear / Write;;;
Trace Math;Off;;;
Trace Detector;RMS;;;
Primary Transducer;- - -;;;
Secondary Transducer;- - -;;;
Gated Trigger;Off;;;
Gate Mode;Edge;;;
Gate Delay;0;s;;
Gate Length;0,0004;s;;
Isotropic Antenna;Off;;;
Limit Line 1;- - -;;;
Result Limit Line 1;- - -;;;
Limit Line 2;- - -;;;
Result Limit Line 2;- - -;;;
Marker 1;433238095,2;Hz;;
Marker 1 Value;-51,3;dBm;;
Marker 2;400000000;Hz;;
Marker 2 Value;- - -;;;
Marker 3;450000000;Hz;;
Marker 3 Value;-91,76;dBm;;
Marker 4;430000000;Hz;;
Marker 4 Value;-87,1;dBm;;
Marker 5;440000000;Hz;;
Marker 5 Value;-90,65;dBm;;

Frequency [Hz];Magnitude [dBm];;;
420000000;-83,0408630371094;;;
420047619,047619;-83,0408630371094;;;
420095238,095238;-85,4640350341797;;;
420142857,142857;-84,1212158203125;;;
420190476,190476;-84,8719711303711;;;
420238095,238095;-83,8831787109375;;;
420285714,285714;-83,4315032958984;;;
420333333,333333;-84,4630279541016;;;
420380952,380952;-83,681755065918;;;
420428571,428571;-85,2687149047852;;;
420476190,47619;-83,693962097168;;;
420523809,52381;-84,4569244384766;;;
420571428,571429;-83,1507339477539;;;
420619047,619048;-83,1202087402344;;;
420666666,666667;-84,1029052734375;;;
420714285,714286;-83,0469665527344;;;
420761904,761905;-83,2667007446289;;;
420809523,809524;-84,8780822753906;;;
420857142,857143;-84,9024963378906;;;
420904761,904762;-85,0611877441406;;;
420952380,952381;-85,5555877685547;;;
421000000;-87,0815124511719;;;
421047619,047619;-84,8475570678711;;;
421095238,095238;-84,5606842041016;;;
421142857,142857;-86,5016632080078;;;
421190476,190476;-85,0489807128906;;;
421238095,238095;-84,139533996582;;;
421285714,285714;-84,6583480834961;;;
421333333,333333;-85,2870254516602;;;
421380952,380952;-84,5606842041016;;;
421428571,428571;-84,4447174072266;;;
421476190,47619;-83,9259033203125;;;
421523809,52381;-84,7254867553711;;;
421571428,571429;-85,8485641479492;;;
421619047,619048;-82,7417831420898;;;
421666666,666667;-86,2208938598633;;;
421714285,714286;-87,1791763305664;;;
421761904,761905;-83,858757019043;;;
421809523,809524;-84,0968017578125;;;
421857142,857143;-84,8597640991211;;;
421904761,904762;-84,4019927978516;;;
421952380,952381;-82,3877716064453;;;
422000000;-84,6156158447266;;;
422047619,047619;-83,4498138427734;;;
422095238,095238;-84,182258605957;;;
422142857,142857;-85,5372772216797;;;
422190476,190476;-84,8536605834961;;;
422238095,238095;-84,5850982666016;;;
422285714,285714;-84,151741027832;;;
422333333,333333;-84,8658676147461;;;
422380952,380952;-84,157844543457;;;
422428571,428571;-87,1669692993164;;;
422476190,47619;-84,4264068603516;;;
422523809,52381;-87,0448913574219;;;
422571428,571429;-86,5993194580078;;;
422619047,619048;-86,1049194335938;;;
422666666,666667;-84,261604309082;;;
422714285,714286;-85,6105194091797;;;
422761904,761905;-85,5616912841797;;;
422809523,809524;-85,5677947998047;;;
422857142,857143;-86,5016632080078;;;
422904761,904762;-84,9147033691406;;;
422952380,952381;-85,2870254516602;;;
423000000;-86,0377807617188;;;
423047619,047619;-85,7875289916992;;;
423095238,095238;-86,1598587036133;;;
423142857,142857;-87,0448913574219;;;
423190476,190476;-86,2147903442383;;;
423238095,238095;-83,877067565918;;;
423285714,285714;-85,7570114135742;;;
423333333,333333;-86,4528350830078;;;
423380952,380952;-86,6176300048828;;;
423428571,428571;-86,4589385986328;;;
423476190,47619;-85,4152069091797;;;
423523809,52381;-85,5128631591797;;;
423571428,571429;-85,4274139404297;;;
423619047,619048;-85,3236465454102;;;
423666666,666667;-85,3968963623047;;;
423714285,714286;-85,4823455810547;;;
423761904,761905;-87,1608657836914;;;
423809523,809524;-87,6735763549805;;;
423857142,857143;-88,6013336181641;;;
423904761,904762;-87,2890396118164;;;
423952380,952381;-85,9889526367188;;;
424000000;-83,9259033203125;;;
424047619,047619;-86,9594421386719;;;
424095238,095238;-86,9777526855469;;;
424142857,142857;-87,0143737792969;;;
424190476,190476;-87,0876159667969;;;
424238095,238095;-85,1771621704102;;;
424285714,285714;-86,5688018798828;;;
424333333,333333;-85,2504043579102;;;
424380952,380952;-86,2086868286133;;;
424428571,428571;-86,1964797973633;;;
424476190,47619;-85,3907928466797;;;
424523809,52381;-86,2697219848633;;;
424571428,571429;-86,6603622436523;;;
424619047,619048;-86,7275009155273;;;
424666666,666667;-87,4477386474609;;;
424714285,714286;-86,4833526611328;;;
424761904,761905;-86,2941360473633;;;
424809523,809524;-86,3063430786133;;;
424857142,857143;-86,2269973754883;;;
424904761,904762;-86,7091903686523;;;
424952380,952381;-87,1547622680664;;;
425000000;-85,7875289916992;;;
425047619,047619;-86,9655456542969;;;
425095238,095238;-86,3307571411133;;;
425142857,142857;-85,8180465698242;;;
425190476,190476;-86,3612747192383;;;
425238095,238095;-85,9340209960938;;;
425285714,285714;-86,7030868530273;;;
425333333,333333;-88,3205642700195;;;
425380952,380952;-85,7325973510742;;;
425428571,428571;-85,6288375854492;;;
425476190,47619;-86,7824325561523;;;
425523809,52381;-86,5688018798828;;;
425571428,571429;-86,9472351074219;;;
425619047,619048;-87,6857833862305;;;
425666666,666667;-88,2351150512695;;;
425714285,714286;-86,9899597167969;;;
425761904,761905;-86,2941360473633;;;
425809523,809524;-86,8129501342773;;;
425857142,857143;-86,0255737304688;;;
425904761,904762;-86,6054229736328;;;
425952380,952381;-86,6664657592773;;;
426000000;-85,5677947998047;;;
426047619,047619;-86,8923034667969;;;
426095238,095238;-86,4528350830078;;;
426142857,142857;-85,9767456054688;;;
426190476,190476;-86,9106140136719;;;
426238095,238095;-86,4589385986328;;;
426285714,285714;-85,3236465454102;;;
426333333,333333;-87,7285079956055;;;
426380952,380952;-86,2392044067383;;;
426428571,428571;-87,2035903930664;;;
426476190,47619;-87,2585220336914;;;
426523809,52381;-87,3439712524414;;;
426571428,571429;-87,4904632568359;;;
426619047,619048;-85,8058395385742;;;
426666666,666667;-86,4833526611328;;;
426714285,714286;-87,4904632568359;;;
426761904,761905;-85,8729782104492;;;
426809523,809524;-87,1181335449219;;;
426857142,857143;-87,8566818237305;;;
426904761,904762;-87,1913833618164;;;
426952380,952381;-86,4955596923828;;;
427000000;-87,1364517211914;;;
427047619,047619;-86,7946395874023;;;
427095238,095238;-86,6176300048828;;;
427142857,142857;-86,7580184936523;;;
427190476,190476;-86,7641220092773;;;
427238095,238095;-86,8129501342773;;;
427285714,285714;-86,8800964355469;;;
427333333,333333;-88,3022537231445;;;
427380952,380952;-86,8861999511719;;;
427428571,428571;-87,1730728149414;;;
427476190,47619;-87,0998229980469;;;
427523809,52381;-85,4274139404297;;;
427571428,571429;-86,8129501342773;;;
427619047,619048;-87,4294281005859;;;
427666666,666667;-89,3276748657227;;;
427714285,714286;-87,7590255737305;;;
427761904,761905;-86,9960632324219;;;
427809523,809524;-89,6816940307617;;;
427857142,857143;-87,8383712768555;;;
427904761,904762;-85,9706420898438;;;
427952380,952381;-87,5698089599609;;;
428000000;-88,10693359375;;;
428047619,047619;-87,6308517456055;;;
428095238,095238;-87,4233245849609;;;
428142857,142857;-86,7091903686523;;;
428190476,190476;-86,5260772705078;;;
428238095,238095;-87,7712326049805;;;
428285714,285714;-87,9482421875;;;
428333333,333333;-87,4538421630859;;;
428380952,380952;-87,923828125;;;
428428571,428571;-86,7336044311523;;;
428476190,47619;-86,6298446655273;;;
428523809,52381;-88,4548492431641;;;
428571428,571429;-87,990966796875;;;
428619047,619048;-87,8078536987305;;;
428666666,666667;-88,1374588012695;;;
428714285,714286;-87,7101974487305;;;
428761904,761905;-87,2341079711914;;;
428809523,809524;-88,052001953125;;;
428857142,857143;-87,4294281005859;;;
428904761,904762;-87,97265625;;;
428952380,952381;-88,3816070556641;;;
429000000;-87,3012466430664;;;
429047619,047619;-87,8078536987305;;;
429095238,095238;-88,8332748413086;;;
429142857,142857;-87,8322677612305;;;
429190476,190476;-88,3449783325195;;;
429238095,238095;-88,7478256225586;;;
429285714,285714;-87,0448913574219;;;
429333333,333333;-87,0693054199219;;;
429380952,380952;-86,2819290161133;;;
429428571,428571;-86,6603622436523;;;
429476190,47619;-87,0265808105469;;;
429523809,52381;-89,1445693969727;;;
429571428,571429;-88,8882141113281;;;
429619047,619048;-88,1984939575195;;;
429666666,666667;-88,6806869506836;;;
429714285,714286;-87,6308517456055;;;
429761904,761905;-88,100830078125;;;
429809523,809524;-87,5026702880859;;;
429857142,857143;-86,5810089111328;;;
429904761,904762;-84,9574279785156;;;
429952380,952381;-84,9818420410156;;;
430000000;-87,0998229980469;;;
430047619,047619;-89,6206512451172;;;
430095238,095238;-88,9004211425781;;;
430142857,142857;-89,0408020019531;;;
430190476,190476;-87,1852798461914;;;
430238095,238095;-87,1669692993164;;;
430285714,285714;-88,5402984619141;;;
430333333,333333;-88,8637924194336;;;
430380952,380952;-87,7773361206055;;;
430428571,428571;-87,1974868774414;;;
430476190,47619;-85,2992324829102;;;
430523809,52381;-82,8272323608398;;;
430571428,571429;-80,6237945556641;;;
430619047,619048;-78,9696960449219;;;
430666666,666667;-76,7479476928711;;;
430714285,714286;-74,1782913208008;;;
430761904,761905;-72,1335525512695;;;
430809523,809524;-70,9494323730469;;;
430857142,857143;-69,9850463867188;;;
430904761,904762;-69,5638885498047;;;
430952380,952381;-69,0877990722656;;;
431000000;-68,5628814697266;;;
431047619,047619;-68,9169006347656;;;
431095238,095238;-69,5394744873047;;;
431142857,142857;-70,7846298217773;;;
431190476,190476;-72,6584701538086;;;
431238095,238095;-74,9900817871094;;;
431285714,285714;-75,2342300415039;;;
431333333,333333;-74,9473571777344;;;
431380952,380952;-76,8639144897461;;;
431428571,428571;-79,6716232299805;;;
431476190,47619;-87,8688888549805;;;
431523809,52381;-87,7285079956055;;;
431571428,571429;-80,3796539306641;;;
431619047,619048;-65,8833618164063;;;
431666666,666667;-71,7978439331055;;;
431714285,714286;-89,7244186401367;;;
431761904,761905;-90,2676467895508;;;
431809523,809524;-89,2178115844727;;;
431857142,857143;-87,4477386474609;;;
431904761,904762;-88,1740798950195;;;
431952380,952381;-88,9736633300781;;;
432000000;-83,1934585571289;;;
432047619,047619;-73,3481826782227;;;
432095238,095238;-79,7509689331055;;;
432142857,142857;-88,5464019775391;;;
432190476,190476;-88,088623046875;;;
432238095,238095;-79,1650161743164;;;
432285714,285714;-74,5445098876953;;;
432333333,333333;-75,5394134521484;;;
432380952,380952;-57,1245460510254;;;
432428571,428571;-71,4377288818359;;;
432476190,47619;-88,100830078125;;;
432523809,52381;-87,0570983886719;;;
432571428,571429;-86,9106140136719;;;
432619047,619048;-87,2524185180664;;;
432666666,666667;-85,5555877685547;;;
432714285,714286;-76,4183502197266;;;
432761904,761905;-67,4398040771484;;;
432809523,809524;-69,0572814941406;;;
432857142,857143;-66,5547637939453;;;
432904761,904762;-64,3086013793945;;;
432952380,952381;-61,684009552002;;;
433000000;-58,8396873474121;;;
433047619,047619;-56,2578201293945;;;
433095238,095238;-53,9750366210938;;;
433142857,142857;-52,4430084228516;;;
433190476,190476;-51,5945930480957;;;
433238095,238095;-51,3016128540039;;;
433285714,285714;-51,8875694274902;;;
433333333,333333;-53,1266212463379;;;
433380952,380952;-54,8234519958496;;;
433428571,428571;-56,8559837341309;;;
433476190,47619;-59,724723815918;;;
433523809,52381;-63,1488990783691;;;
433571428,571429;-66,4876251220703;;;
433619047,619048;-71,0043640136719;;;
433666666,666667;-75,9605712890625;;;
433714285,714286;-81,0815734863281;;;
433761904,761905;-85,2137832641602;;;
433809523,809524;-87,1181335449219;;;
433857142,857143;-77,2545547485352;;;
433904761,904762;-63,5761604309082;;;
433952380,952381;-74,5017852783203;;;
434000000;-79,1589126586914;;;
434047619,047619;-77,6390914916992;;;
434095238,095238;-89,7549362182617;;;
434142857,142857;-90,8902282714844;;;
434190476,190476;-85,6532516479492;;;
434238095,238095;-75,661491394043;;;
434285714,285714;-80,9045715332031;;;
434333333,333333;-90,6033477783203;;;
434380952,380952;-89,8831176757813;;;
434428571,428571;-89,8525924682617;;;
434476190,47619;-90,8780212402344;;;
434523809,52381;-84,310432434082;;;
434571428,571429;-83,6207122802734;;;
434619047,619048;-83,809928894043;;;
434666666,666667;-83,0591735839844;;;
434714285,714286;-85,5677947998047;;;
434761904,761905;-85,4152069091797;;;
434809523,809524;-90,1333694458008;;;
434857142,857143;-89,6450729370117;;;
434904761,904762;-86,8129501342773;;;
434952380,952381;-80,7397689819336;;;
435000000;-84,6949691772461;;;
435047619,047619;-90,7681503295898;;;
435095238,095238;-90,2249221801758;;;
435142857,142857;-90,5423126220703;;;
435190476,190476;-90,0234985351563;;;
435238095,238095;-90,5850372314453;;;
435285714,285714;-90,5178985595703;;;
435333333,333333;-89,6389694213867;;;
435380952,380952;-89,5596160888672;;;
435428571,428571;-88,05810546875;;;
435476190,47619;-86,9289245605469;;;
435523809,52381;-86,9289245605469;;;
435571428,571429;-86,8495712280273;;;
435619047,619048;-86,1842727661133;;;
435666666,666667;-87,7956466674805;;;
435714285,714286;-88,3205642700195;;;
435761904,761905;-87,8627853393555;;;
435809523,809524;-88,2717361450195;;;
435857142,857143;-88,9431457519531;;;
435904761,904762;-89,4924774169922;;;
435952380,952381;-89,0346984863281;;;
436000000;-89,4985809326172;;;
436047619,047619;-90,1638870239258;;;
436095238,095238;-90,3836212158203;;;
436142857,142857;-90,8352890014648;;;
436190476,190476;-90,8963317871094;;;
436238095,238095;-90,9390563964844;;;
436285714,285714;-91,5005950927734;;;
436333333,333333;-91,2747573852539;;;
436380952,380952;-89,6450729370117;;;
436428571,428571;-89,6267547607422;;;
436476190,47619;-89,8403854370117;;;
436523809,52381;-89,6450729370117;;;
436571428,571429;-91,0367126464844;;;
436619047,619048;-91,1221618652344;;;
436666666,666667;-89,8098678588867;;;
436714285,714286;-89,7366256713867;;;
436761904,761905;-89,8770065307617;;;
436809523,809524;-89,7000045776367;;;
436857142,857143;-89,5413055419922;;;
436904761,904762;-90,2188186645508;;;
436952380,952381;-90,2371292114258;;;
437000000;-89,5840301513672;;;
437047619,047619;-90,6033477783203;;;
437095238,095238;-91,4151458740234;;;
437142857,142857;-90,9451599121094;;;
437190476,190476;-90,8902282714844;;;
437238095,238095;-90,4507598876953;;;
437285714,285714;-90,9329528808594;;;
437333333,333333;-91,2503433227539;;;
437380952,380952;-91,0672302246094;;;
437428571,428571;-91,5250091552734;;;
437476190,47619;-90,9085388183594;;;
437523809,52381;-89,3154678344727;;;
437571428,571429;-88,6257476806641;;;
437619047,619048;-89,0957336425781;;;
437666666,666667;-89,6755905151367;;;
437714285,714286;-89,9502563476563;;;
437761904,761905;-90,0845336914063;;;
437809523,809524;-91,653190612793;;;
437857142,857143;-91,1282730102539;;;
437904761,904762;-90,2676467895508;;;
437952380,952381;-90,0540161132813;;;
438000000;-91,0122985839844;;;
438047619,047619;-92,373420715332;;;
438095238,095238;-90,7925643920898;;;
438142857,142857;-90,0418090820313;;;
438190476,190476;-91,3907318115234;;;
438238095,238095;-91,0061950683594;;;
438285714,285714;-89,1018371582031;;;
438333333,333333;-89,4009246826172;;;
438380952,380952;-91,634880065918;;;
438428571,428571;-92,178108215332;;;
438476190,47619;-92,1109619140625;;;
438523809,52381;-90,4934844970703;;;
438571428,571429;-90,7010116577148;;;
438619047,619048;-91,866813659668;;;
438666666,666667;-91,0367126464844;;;
438714285,714286;-91,5250091552734;;;
438761904,761905;-91,628776550293;;;
438809523,809524;-90,5972442626953;;;
438857142,857143;-90,1821975708008;;;
438904761,904762;-91,1526870727539;;;
438952380,952381;-90,3836212158203;;;
439000000;-91,5311126708984;;;
439047619,047619;-90,7803573608398;;;
439095238,095238;-90,9695739746094;;;
439142857,142857;-90,2005081176758;;;
439190476,190476;-91,2991714477539;;;
439238095,238095;-89,9258422851563;;;
439285714,285714;-91,1709976196289;;;
439333333,333333;-92,3856353759766;;;
439380952,380952;-91,6104583740234;;;
439428571,428571;-91,4212493896484;;;
439476190,47619;-91,2747573852539;;;
439523809,52381;-90,9817810058594;;;
439571428,571429;-89,3154678344727;;;
439619047,619048;-89,9563598632813;;;
439666666,666667;-90,0540161132813;;;
439714285,714286;-89,8586959838867;;;
439761904,761905;-90,9817810058594;;;
439809523,809524;-91,9217529296875;;;
439857142,857143;-91,0611267089844;;;
439904761,904762;-90,8658065795898;;;
439952380,952381;-91,1893081665039;;;
440000000;-90,6460800170898;;;
440047619,047619;-91,708122253418;;;
440095238,095238;-92,8434066772461;;;
440142857,142857;-90,8352890014648;;;
440190476,190476;-91,2320327758789;;;
440238095,238095;-92,5077056884766;;;
440285714,285714;-92,233039855957;;;
440333333,333333;-90,8352890014648;;;
440380952,380952;-90,0906372070313;;;
440428571,428571;-90,5545196533203;;;
440476190,47619;-91,0489196777344;;;
440523809,52381;-91,1038513183594;;;
440571428,571429;-89,8709030151367;;;
440619047,619048;-90,6277618408203;;;
440666666,666667;-90,9268493652344;;;
440714285,714286;-92,318489074707;;;
440761904,761905;-91,3052749633789;;;
440809523,809524;-91,0550231933594;;;
440857142,857143;-91,1893081665039;;;
440904761,904762;-92,4588775634766;;;
440952380,952381;-91,0428161621094;;;
441000000;-89,8647994995117;;;
441047619,047619;-90,5362091064453;;;
441095238,095238;-91,5494232177734;;;
441142857,142857;-91,2320327758789;;;
441190476,190476;-90,9634704589844;;;
441238095,238095;-91,3541030883789;;;
441285714,285714;-90,3653030395508;;;
441333333,333333;-92,3795318603516;;;
441380952,380952;-91,6226654052734;;;
441428571,428571;-90,9573669433594;;;
441476190,47619;-91,665397644043;;;
441523809,52381;-91,2808609008789;;;
441571428,571429;-91,5128021240234;;;
441619047,619048;-90,4080352783203;;;
441666666,666667;-92,5626373291016;;;
441714285,714286;-93,6491012573242;;;
441761904,761905;-91,5799407958984;;;
441809523,809524;-90,2432327270508;;;
441857142,857143;-90,5056915283203;;;
441904761,904762;-89,6633834838867;;;
441952380,952381;-88,6379623413086;;;
442000000;-89,3337783813477;;;
442047619,047619;-91,0122985839844;;;
442095238,095238;-91,3663101196289;;;
442142857,142857;-91,738639831543;;;
442190476,190476;-90,9878845214844;;;
442238095,238095;-89,6755905151367;;;
442285714,285714;-90,1760940551758;;;
442333333,333333;-91,4944915771484;;;
442380952,380952;-91,9644775390625;;;
442428571,428571;-92,0987548828125;;;
442476190,47619;-90,5301055908203;;;
442523809,52381;-91,3235855102539;;;
442571428,571429;-92,4954986572266;;;
442619047,619048;-90,7071151733398;;;
442666666,666667;-91,1221618652344;;;
442714285,714286;-90,8352890014648;;;
442761904,761905;-90,9573669433594;;;
442809523,809524;-92,0987548828125;;;
442857142,857143;-91,756950378418;;;
442904761,904762;-92,5992584228516;;;
442952380,952381;-92,0865478515625;;;
443000000;-91,5433197021484;;;
443047619,047619;-91,3479995727539;;;
443095238,095238;-90,3958282470703;;;
443142857,142857;-92,0010986328125;;;
443190476,190476;-90,7681503295898;;;
443238095,238095;-91,1038513183594;;;
443285714,285714;-89,7854537963867;;;
443333333,333333;-90,7742538452148;;;
443380952,380952;-91,769157409668;;;
443428571,428571;-91,726432800293;;;
443476190,47619;-91,4761810302734;;;
443523809,52381;-92,226936340332;;;
443571428,571429;-92,0255126953125;;;
443619047,619048;-91,3907318115234;;;
443666666,666667;-91,708122253418;;;
443714285,714286;-90,7376327514648;;;
443761904,761905;-91,9888916015625;;;
443809523,809524;-93,6429977416992;;;
443857142,857143;-92,5260162353516;;;
443904761,904762;-92,8128890991211;;;
443952380,952381;-91,9827880859375;;;
444000000;-90,8108749389648;;;
444047619,047619;-91,4090423583984;;;
444095238,095238;-90,5667266845703;;;
444142857,142857;-91,3479995727539;;;
444190476,190476;-92,0010986328125;;;
444238095,238095;-89,9563598632813;;;
444285714,285714;-90,7315292358398;;;
444333333,333333;-88,9736633300781;;;
444380952,380952;-92,5443267822266;;;
444428571,428571;-93,4049530029297;;;
444476190,47619;-92,0865478515625;;;
444523809,52381;-91,2442398071289;;;
444571428,571429;-91,5921478271484;;;
444619047,619048;-90,5545196533203;;;
444666666,666667;-91,5250091552734;;;
444714285,714286;-91,5738372802734;;;
444761904,761905;-91,1404800415039;;;
444809523,809524;-92,1048583984375;;;
444857142,857143;-93,1485977172852;;;
444904761,904762;-90,8352890014648;;;
444952380,952381;-92,239143371582;;;
445000000;-91,9034423828125;;;
445047619,047619;-90,6399765014648;;;
445095238,095238;-93,4781951904297;;;
445142857,142857;-93,0631408691406;;;
445190476,190476;-92,275764465332;;;
445238095,238095;-92,7762680053711;;;
445285714,285714;-91,836296081543;;;
445333333,333333;-92,141487121582;;;
445380952,380952;-91,6226654052734;;;
445428571,428571;-90,8230819702148;;;
445476190,47619;-90,1577835083008;;;
445523809,52381;-92,0072021484375;;;
445571428,571429;-91,683708190918;;;
445619047,619048;-90,3469924926758;;;
445666666,666667;-90,9878845214844;;;
445714285,714286;-90,2859573364258;;;
445761904,761905;-89,3642959594727;;;
445809523,809524;-92,6603012084961;;;
445857142,857143;-92,5809478759766;;;
445904761,904762;-91,1954116821289;;;
445952380,952381;-91,2747573852539;;;
446000000;-89,7183151245117;;;
446047619,047619;-89,3093643188477;;;
446095238,095238;-90,8169784545898;;;
446142857,142857;-91,726432800293;;;
446190476,190476;-91,6104583740234;;;
446238095,238095;-90,5423126220703;;;
446285714,285714;-91,824089050293;;;
446333333,333333;-92,8739242553711;;;
446380952,380952;-91,702018737793;;;
446428571,428571;-91,0611267089844;;;
446476190,47619;-90,0173950195313;;;
446523809,52381;-90,2127151489258;;;
446571428,571429;-90,0784301757813;;;
446619047,619048;-91,3296890258789;;;
446666666,666667;-91,695915222168;;;
446714285,714286;-92,8128890991211;;;
446761904,761905;-89,9929809570313;;;
446809523,809524;-94,1435012817383;;;
446857142,857143;-91,665397644043;;;
446904761,904762;-92,0926513671875;;;
446952380,952381;-91,5799407958984;;;
447000000;-92,202522277832;;;
447047619,047619;-93,2157363891602;;;
447095238,095238;-92,8311996459961;;;
447142857,142857;-91,4883880615234;;;
447190476,190476;-92,0316162109375;;;
447238095,238095;-91,708122253418;;;
447285714,285714;-90,7620468139648;;;
447333333,333333;-92,1048583984375;;;
447380952,380952;-89,9502563476563;;;
447428571,428571;-90,6033477783203;;;
447476190,47619;-91,9949951171875;;;
447523809,52381;-91,6104583740234;;;
447571428,571429;-93,6552047729492;;;
447619047,619048;-92,336799621582;;;
447666666,666667;-89,7244186401367;;;
447714285,714286;-92,257453918457;;;
447761904,761905;-93,8016891479492;;;
447809523,809524;-92,6847152709961;;;
447857142,857143;-88,9980773925781;;;
447904761,904762;-91,756950378418;;;
447952380,952381;-92,6297836303711;;;
448000000;-92,7274398803711;;;
448047619,047619;-92,6725082397461;;;
448095238,095238;-91,9278564453125;;;
448142857,142857;-93,0631408691406;;;
448190476,190476;-91,2442398071289;;;
448238095,238095;-90,6582870483398;;;
448285714,285714;-90,0784301757813;;;
448333333,333333;-90,6460800170898;;;
448380952,380952;-92,6969223022461;;;
448428571,428571;-91,3663101196289;;;
448476190,47619;-90,8474960327148;;;
448523809,52381;-92,5565338134766;;;
448571428,571429;-91,1221618652344;;;
448619047,619048;-92,4222564697266;;;
448666666,666667;-92,6053619384766;;;
448714285,714286;-91,3174819946289;;;
448761904,761905;-93,0082092285156;;;
448809523,809524;-91,750846862793;;;
448857142,857143;-92,226936340332;;;
448904761,904762;-91,3479995727539;;;
448952380,952381;-92,8800354003906;;;
449000000;-92,7640609741211;;;
449047619,047619;-90,8230819702148;;;
449095238,095238;-90,7864608764648;;;
449142857,142857;-91,4700775146484;;;
449190476,190476;-91,860710144043;;;
449238095,238095;-91,5005950927734;;;
449285714,285714;-92,9960021972656;;;
449333333,333333;-91,3479995727539;;;
449380952,380952;-93,3072891235352;;;
449428571,428571;-91,695915222168;;;
449476190,47619;-92,0133056640625;;;
449523809,52381;-90,7193222045898;;;
449571428,571429;-92,300178527832;;;
449619047,619048;-92,330696105957;;;
449666666,666667;-91,8912353515625;;;
449714285,714286;-91,0977478027344;;;
449761904,761905;-90,3042678833008;;;
449809523,809524;-91,4395599365234;;;
449857142,857143;-91,5311126708984;;;
449904761,904762;-94,9919128417969;;;
449952380,952381;-91,726432800293;;;
450000000;-91,756950378418;;;
