Name;Sweep (T1);;;Name;Sweep (T1);;;
93711111,1111111;-99,6557464599609;-112,855995178223;;93711111,1111111;-101,319450378418;-108,381340026855;;
93712698,4126984;-98,3232040405273;-105,329650878906;;93712698,4126984;-96,6416091918945;-111,481925964355;;
93714285,7142857;-97,3693771362305;-105,679458618164;;93714285,7142857;-102,8515625;-107,148834228516;;
93715873,015873;-96,5300521850586;-101,734298706055;;93715873,015873;-99,3086166381836;-111,15518951416;;
93717460,3174603;-97,7672576904297;-100,155349731445;;93717460,3174603;-98,1839904785156;-103,148132324219;;
93719047,6190476;-96,8082962036133;-99,7505950927734;;93719047,6190476;-100,929656982422;-105,734085083008;;
93720634,9206349;-96,6535949707031;-102,299270629883;;93720634,9206349;-101,532348632813;-116,083450317383;;
93722222,2222222;-99,1291809082031;-103,80729675293;;93722222,2222222;-100,652366638184;-108,815979003906;;
93723809,5238095;-103,789474487305;-109,428276062012;;93723809,5238095;-105,392784118652;-112,666458129883;;
93725396,8253968;-95,5573883056641;-103,745918273926;;93725396,8253968;-103,386856079102;-109,171646118164;;
93726984,1269841;-98,6459426879883;-106,479026794434;;93726984,1269841;-101,085235595703;-103,089660644531;;
93728571,4285714;-96,3693695068359;-98,7711791992188;;93728571,4285714;-103,322425842285;-118,207061767578;;
93730158,7301587;-99,1774291992188;-107,480003356934;;93730158,7301587;-100,573883056641;-107,985244750977;;
93731746,031746;-101,68824005127;-106,097526550293;;93731746,031746;-108,672546386719;-116,254234313965;;
93733333,3333333;-97,1851272583008;-103,125503540039;;93733333,3333333;-109,551239013672;-115,297714233398;;
93734920,6349206;-92,7732925415039;-104,26146697998;;93734920,6349206;-98,6792526245117;-115,787673950195;;
93736507,9365079;-93,5172119140625;-100,006706237793;;93736507,9365079;-98,5930099487305;-111,752464294434;;
93738095,2380952;-98,2658462524414;-108,549667358398;;93738095,2380952;-99,1339263916016;-108,357627868652;;
93739682,5396825;-104,071586608887;-108,773071289063;;93739682,5396825;-94,3806610107422;-103,276229858398;;
93741269,8412698;-93,2176971435547;-105,526107788086;;93741269,8412698;-94,8069610595703;-100,683212280273;;
93742857,1428571;-93,2484283447266;-102,085968017578;;93742857,1428571;-101,419929504395;-104,181274414063;;
93744444,4444444;-92,2879104614258;-107,110527038574;;93744444,4444444;-97,0267639160156;-110,496170043945;;
93746031,7460317;-94,7089233398438;-100,696426391602;;93746031,7460317;-96,7224960327148;-107,623023986816;;
93747619,047619;-98,9801864624023;-108,151947021484;;93747619,047619;-100,442100524902;-111,799629211426;;
93749206,3492063;-91,5673980712891;-98,4083786010742;;93749206,3492063;-99,2365188598633;-109,220260620117;;
93750793,6507937;-95,0033493041992;-109,583686828613;;93750793,6507937;-95,2989196777344;-99,3653259277344;;
93752380,952381;-94,5613555908203;-102,167861938477;;93752380,952381;-95,3187789916992;-99,8097305297852;;
93753968,2539683;-94,273063659668;-96,3553771972656;;93753968,2539683;-93,8219833374023;-99,2434616088867;;
93755555,5555556;-95,0473480224609;-103,557746887207;;93755555,5555556;-91,5880432128906;-99,7099227905273;;
93757142,8571429;-94,5472717285156;-100,971366882324;;93757142,8571429;-91,8980178833008;-100,515403747559;;
93758730,1587302;-89,72802734375;-98,0484390258789;;93758730,1587302;-91,7468109130859;-93,6212997436523;;
93760317,4603175;-89,5309371948242;-90,7156677246094;;93760317,4603175;-93,8283309936523;-100,654258728027;;
93761904,7619048;-89,4135894775391;-106,050498962402;;93761904,7619048;-92,8911590576172;-97,8433532714844;;
93763492,0634921;-92,693359375;-97,8987655639648;;93763492,0634921;-91,6079177856445;-97,8177719116211;;
93765079,3650794;-91,6097106933594;-102,250595092773;;93765079,3650794;-94,6835556030273;-105,548294067383;;
93766666,6666667;-88,8564529418945;-91,4786071777344;;93766666,6666667;-92,7318801879883;-106,771965026855;;
93768253,968254;-91,4200286865234;-103,845695495605;;93768253,968254;-95,2243347167969;-100,785354614258;;
93769841,2698413;-91,3052825927734;-96,4088745117188;;93769841,2698413;-92,6300964355469;-106,470497131348;;
93771428,5714286;-96,9358901977539;-105,514656066895;;93771428,5714286;-89,7100677490234;-99,7987899780273;;
93773015,8730159;-96,7797241210938;-101,163269042969;;93773015,8730159;-94,8240127563477;-101,247627258301;;
93774603,1746032;-92,3987503051758;-99,3679962158203;;93774603,1746032;-98,3098907470703;-109,40259552002;;
93776190,4761905;-90,1978454589844;-99,2837448120117;;93776190,4761905;-95,4084777832031;-100,664489746094;;
93777777,7777778;-92,1099700927734;-106,189514160156;;93777777,7777778;-92,6802597045898;-96,3037719726563;;
93779365,0793651;-90,1584396362305;-107,748085021973;;93779365,0793651;-96,3897857666016;-100,663299560547;;
93780952,3809524;-85,6173400878906;-89,5330200195313;;93780952,3809524;-96,5302581787109;-99,9846267700195;;
93782539,6825397;-87,7402496337891;-98,1024322509766;;93782539,6825397;-92,7401580810547;-101,595558166504;;
93784126,984127;-97,2052001953125;-103,123069763184;;93784126,984127;-92,1813278198242;-98,9441757202148;;
93785714,2857143;-92,2261810302734;-102,095497131348;;93785714,2857143;-95,3055648803711;-99,9353485107422;;
93787301,5873016;-82,2709655761719;-96,4145126342773;;93787301,5873016;-89,6477432250977;-98,5816192626953;;
93788888,8888889;-82,4658584594727;-96,6125106811523;;93788888,8888889;-89,7262573242188;-94,5013580322266;;
93790476,1904762;-96,9996490478516;-100,084701538086;;93790476,1904762;-89,8771591186523;-103,13117980957;;
93792063,4920635;-98,1523208618164;-104,865676879883;;93792063,4920635;-92,4743270874023;-104,117034912109;;
93793650,7936508;-93,2997970581055;-105,06681060791;;93793650,7936508;-90,7177886962891;-99,5393524169922;;
93795238,0952381;-92,557243347168;-97,3469390869141;;93795238,0952381;-88,4599456787109;-96,5266265869141;;
93796825,3968254;-93,2292327880859;-97,0871200561523;;93796825,3968254;-88,6325149536133;-96,6921844482422;;
93798412,6984127;-94,9915237426758;-105,914558410645;;93798412,6984127;-88,7098846435547;-97,0864562988281;;
93800000;-98,9728927612305;-106,194595336914;;93800000;-91,3964462280273;-97,2736587524414;;
93801587,3015873;-100,386352539063;-108,33748626709;;93801587,3015873;-90,8533248901367;-102,188766479492;;
93803174,6031746;-96,5423889160156;-106,703117370605;;93803174,6031746;-93,6831665039063;-103,322853088379;;
93804761,9047619;-95,9755096435547;-101,11124420166;;93804761,9047619;-93,9013977050781;-100,849342346191;;
93806349,2063492;-93,6148986816406;-99,1374053955078;;93806349,2063492;-88,9796295166016;-96,8522338867188;;
93807936,5079365;-78,3190231323242;-93,079460144043;;93807936,5079365;-96,2109451293945;-108,769844055176;;
93809523,8095238;-77,672492980957;-100,556259155273;;93809523,8095238;-92,5815200805664;-95,6699752807617;;
93811111,1111111;-88,6041793823242;-99,0265045166016;;93811111,1111111;-93,7378387451172;-102,816459655762;;
93812698,4126984;-81,4153747558594;-94,4123382568359;;93812698,4126984;-85,8415298461914;-97,1850128173828;;
93814285,7142857;-85,4711608886719;-93,7207183837891;;93814285,7142857;-81,9086380004883;-88,1702499389648;;
93815873,015873;-94,6345748901367;-101,387634277344;;93815873,015873;-81,7858810424805;-86,324104309082;;
93817460,3174603;-99,1271743774414;-109,703758239746;;93817460,3174603;-81,4857940673828;-85,6294403076172;;
93819047,6190476;-79,9666366577148;-98,538688659668;;93819047,6190476;-85,9480895996094;-92,0918731689453;;
93820634,9206349;-80,0470199584961;-103,510375976563;;93820634,9206349;-81,6802749633789;-90,4540023803711;;
93822222,2222222;-79,3411331176758;-104,506423950195;;93822222,2222222;-84,8222732543945;-88,1302719116211;;
93823809,5238095;-81,8171081542969;-99,2400894165039;;93823809,5238095;-83,9900512695313;-95,3190002441406;;
93825396,8253968;-75,3264999389648;-101,473426818848;;93825396,8253968;-84,7698059082031;-94,4531097412109;;
93826984,1269841;-71,9973983764648;-83,5904159545898;;93826984,1269841;-84,9663009643555;-93,616943359375;;
93828571,4285714;-84,7558975219727;-94,2886657714844;;93828571,4285714;-82,7554321289063;-94,4327850341797;;
93830158,7301587;-75,2471771240234;-90,7513885498047;;93830158,7301587;-82,7621154785156;-91,1815490722656;;
93831746,031746;-77,719596862793;-89,2875366210938;;93831746,031746;-78,6073989868164;-89,3722839355469;;
93833333,3333333;-90,1738662719727;-100,118110656738;;93833333,3333333;-74,6095886230469;-87,1338958740234;;
93834920,6349206;-77,9542007446289;-99,4023284912109;;93834920,6349206;-71,8607788085938;-78,1758804321289;;
93836507,9365079;-73,0438919067383;-77,4588623046875;;93836507,9365079;-78,7979583740234;-85,8125839233398;;
93838095,2380952;-73,4091491699219;-106,512580871582;;93838095,2380952;-78,5796356201172;-85,4425201416016;;
93839682,5396825;-91,8997421264648;-102,6328125;;93839682,5396825;-77,4707107543945;-89,154541015625;;
93841269,8412698;-69,1339645385742;-90,5220336914063;;93841269,8412698;-78,8674697875977;-87,3717956542969;;
93842857,1428571;-68,7813491821289;-77,0676879882813;;93842857,1428571;-80,8322067260742;-92,7607192993164;;
93844444,4444444;-77,6505355834961;-93,8466491699219;;93844444,4444444;-69,0811462402344;-91,0729522705078;;
93846031,7460317;-69,4348983764648;-90,1310348510742;;93846031,7460317;-68,3574523925781;-79,449951171875;;
93847619,047619;-66,4746398925781;-73,5703048706055;;93847619,047619;-68,3565063476563;-79,1727676391602;;
93849206,3492063;-73,9216613769531;-86,4566650390625;;93849206,3492063;-68,9131011962891;-75,4783248901367;;
93850793,6507937;-85,852912902832;-88,659065246582;;93850793,6507937;-67,8819046020508;-71,483283996582;;
93852380,952381;-77,1621856689453;-85,063606262207;;93852380,952381;-71,2701034545898;-78,9217224121094;;
93853968,2539683;-79,1216278076172;-88,8394165039063;;93853968,2539683;-71,2934799194336;-87,8957061767578;;
93855555,5555556;-83,5509033203125;-92,7884292602539;;93855555,5555556;-64,1070938110352;-88,501106262207;;
93857142,8571429;-70,5768356323242;-96,1582107543945;;93857142,8571429;-63,628116607666;-65,9985809326172;;
93858730,1587302;-65,5013809204102;-70,0309524536133;;93858730,1587302;-64,8044509887695;-66,4762802124023;;
93860317,4603175;-68,3287887573242;-89,174201965332;;93860317,4603175;-62,6157379150391;-67,3549728393555;;
93861904,7619048;-76,1558227539063;-95,4792022705078;;93861904,7619048;-62,1908226013184;-64,9326629638672;;
93863492,0634921;-73,4838180541992;-86,1298980712891;;93863492,0634921;-62,1472015380859;-65,2683792114258;;
93865079,3650794;-71,5819778442383;-81,4808807373047;;93865079,3650794;-62,1533851623535;-66,6792907714844;;
93866666,6666667;-69,4251556396484;-76,0806350708008;;93866666,6666667;-65,3813323974609;-69,1474761962891;;
93868253,968254;-76,7119979858398;-94,0477905273438;;93868253,968254;-64,3899688720703;-74,4991760253906;;
93869841,2698413;-65,8363571166992;-82,6109390258789;;93869841,2698413;-61,9387817382813;-64,1358489990234;;
93871428,5714286;-65,2637710571289;-77,2323608398438;;93871428,5714286;-61,8008499145508;-64,4650726318359;;
93873015,8730159;-71,1310119628906;-83,8044815063477;;93873015,8730159;-61,5185890197754;-64,6553115844727;;
93874603,1746032;-64,6093597412109;-70,6542205810547;;93874603,1746032;-61,5221328735352;-62,6675872802734;;
93876190,4761905;-64,1168899536133;-64,5874328613281;;93876190,4761905;-62,8155632019043;-66,2672729492188;;
93877777,7777778;-64,3795394897461;-66,5895538330078;;93877777,7777778;-64,9580764770508;-77,5570297241211;;
93879365,0793651;-66,3274002075195;-86,0873107910156;;93879365,0793651;-68,1956176757813;-86,1365356445313;;
93880952,3809524;-80,6482849121094;-89,1523742675781;;93880952,3809524;-67,5096435546875;-71,5014801025391;;
93882539,6825397;-63,4775123596191;-79,5232696533203;;93882539,6825397;-61,6121368408203;-68,6261978149414;;
93884126,984127;-63,2630310058594;-66,9631042480469;;93884126,984127;-61,6134910583496;-62,2259941101074;;
93885714,2857143;-67,4329147338867;-80,0245056152344;;93885714,2857143;-61,4294738769531;-61,8215942382813;;
93887301,5873016;-66,0031280517578;-71,3706130981445;;93887301,5873016;-61,790225982666;-64,4139022827148;;
93888888,8888889;-70,3237380981445;-86,2992095947266;;93888888,8888889;-61,7875213623047;-64,4780578613281;;
93890476,1904762;-68,4686660766602;-79,0466690063477;;93890476,1904762;-61,0832099914551;-61,8326072692871;;
93892063,4920635;-71,8023452758789;-93,2615966796875;;93892063,4920635;-61,5263900756836;-63,8021469116211;;
93893650,7936508;-68,4579544067383;-80,9474029541016;;93893650,7936508;-61,2455444335938;-62,5575714111328;;
93895238,0952381;-65,630973815918;-80,8025131225586;;93895238,0952381;-62,4697456359863;-64,9868698120117;;
93896825,3968254;-65,6649703979492;-70,4841232299805;;93896825,3968254;-61,7536697387695;-63,5098114013672;;
93898412,6984127;-64,7758560180664;-70,589729309082;;93898412,6984127;-63,399829864502;-65,459114074707;;
93900000;-64,223274230957;-74,4879608154297;;93900000;-63,9172782897949;-78,9033966064453;;
93901587,3015873;-65,1737365722656;-73,1341934204102;;93901587,3015873;-68,1675872802734;-83,4884948730469;;
93903174,6031746;-66,9478225708008;-81,7282485961914;;93903174,6031746;-67,8412704467773;-79,0222854614258;;
93904761,9047619;-64,8125610351563;-80,9096298217773;;93904761,9047619;-61,7407264709473;-67,6404266357422;;
93906349,2063492;-64,9463348388672;-65,6368408203125;;93906349,2063492;-61,6993103027344;-62,8961944580078;;
93907936,5079365;-65,1240615844727;-81,7038726806641;;93907936,5079365;-61,389461517334;-62,5147895812988;;
93909523,8095238;-65,6414947509766;-88,3398208618164;;93909523,8095238;-62,5603485107422;-67,2709426879883;;
93911111,1111111;-65,5193557739258;-79,2804565429688;;93911111,1111111;-60,7888984680176;-62,354434967041;;
93912698,4126984;-68,155647277832;-79,2758102416992;;93912698,4126984;-61,7997665405273;-62,1575469970703;;
93914285,7142857;-67,9011535644531;-74,001091003418;;93914285,7142857;-61,01318359375;-62,2994232177734;;
93915873,015873;-68,9677886962891;-84,1000823974609;;93915873,015873;-60,6385231018066;-62,7734489440918;;
93917460,3174603;-62,7479286193848;-68,3062210083008;;93917460,3174603;-60,5743637084961;-62,7162017822266;;
93919047,6190476;-61,8667831420898;-64,1429138183594;;93919047,6190476;-62,9476356506348;-68,5350723266602;;
93920634,9206349;-61,999698638916;-66,5450897216797;;93920634,9206349;-65,0856399536133;-66,7318420410156;;
93922222,2222222;-67,1535415649414;-81,4903793334961;;93922222,2222222;-62,193790435791;-65,8578720092773;;
93923809,5238095;-69,5366973876953;-79,2947082519531;;93923809,5238095;-62,2209701538086;-67,2805786132813;;
93925396,8253968;-63,2013397216797;-69,3969955444336;;93925396,8253968;-60,778621673584;-64,9367141723633;;
93926984,1269841;-62,3940658569336;-64,5692596435547;;93926984,1269841;-61,4572639465332;-65,6575775146484;;
93928571,4285714;-64,9193344116211;-81,9628982543945;;93928571,4285714;-61,8804321289063;-68,1138305664063;;
93930158,7301587;-62,7709808349609;-76,2605133056641;;93930158,7301587;-68,8574829101563;-79,708251953125;;
93931746,031746;-62,8245277404785;-77,793342590332;;93931746,031746;-72,8920135498047;-77,5893936157227;;
93933333,3333333;-70,3911437988281;-86,0400466918945;;93933333,3333333;-68,0712356567383;-76,3142547607422;;
93934920,6349206;-61,8964157104492;-69,5885162353516;;93934920,6349206;-66,1026306152344;-76,1963882446289;;
93936507,9365079;-63,1964569091797;-86,1129837036133;;93936507,9365079;-62,0225791931152;-66,2835693359375;;
93938095,2380952;-78,843620300293;-88,1143569946289;;93938095,2380952;-66,6773834228516;-73,8217010498047;;
93939682,5396825;-64,4876861572266;-81,1797332763672;;93939682,5396825;-64,44189453125;-66,4345779418945;;
93941269,8412698;-64,0356597900391;-83,3533248901367;;93941269,8412698;-61,9188117980957;-64,7014694213867;;
93942857,1428571;-73,4200668334961;-86,7018051147461;;93942857,1428571;-63,0005950927734;-85,3549728393555;;
93944444,4444444;-67,213020324707;-73,3168563842773;;93944444,4444444;-69,7110443115234;-77,6359024047852;;
93946031,7460317;-73,8457565307617;-99,9660339355469;;93946031,7460317;-73,7397003173828;-84,6319427490234;;
93947619,047619;-77,3918304443359;-97,6935501098633;;93947619,047619;-78,2756958007813;-89,2895202636719;;
93949206,3492063;-76,2794418334961;-81,4123306274414;;93949206,3492063;-74,0697555541992;-81,8439483642578;;
93950793,6507937;-80,4020080566406;-91,0676574707031;;93950793,6507937;-73,3760833740234;-82,5029754638672;;
93952380,952381;-78,7850952148438;-100,536651611328;;93952380,952381;-72,0904922485352;-86,4963760375977;;
93953968,2539683;-71,0191268920898;-78,0918807983398;;93953968,2539683;-73,2887115478516;-90,0808944702148;;
93955555,5555556;-73,4354400634766;-94,7698059082031;;93955555,5555556;-87,7670288085938;-92,7002487182617;;
93957142,8571429;-77,9435806274414;-94,4674224853516;;93957142,8571429;-80,2539520263672;-92,2407913208008;;
93958730,1587302;-72,9221572875977;-77,5495986938477;;93958730,1587302;-79,7346725463867;-89,3717727661133;;
93960317,4603175;-73,2881011962891;-86,6836624145508;;93960317,4603175;-79,6522598266602;-82,102180480957;;
93961904,7619048;-86,8242034912109;-92,9316635131836;;93961904,7619048;-77,8992919921875;-82,3906097412109;;
93963492,0634921;-80,298957824707;-92,7596969604492;;93963492,0634921;-76,8626174926758;-87,8166656494141;;
93965079,3650794;-71,632194519043;-79,7016525268555;;93965079,3650794;-69,7797317504883;-81,5700912475586;;
93966666,6666667;-73,7404174804688;-96,7866592407227;;93966666,6666667;-68,1852874755859;-80,7267990112305;;
93968253,968254;-97,1090774536133;-108,896522521973;;93968253,968254;-74,014289855957;-80,3185348510742;;
93969841,2698413;-76,9129333496094;-98,1228332519531;;93969841,2698413;-75,2620544433594;-83,1273040771484;;
93971428,5714286;-76,321418762207;-86,3709716796875;;93971428,5714286;-76,1272735595703;-88,6430206298828;;
93973015,8730159;-86,4704666137695;-96,1550445556641;;93973015,8730159;-85,0795135498047;-88,5502548217773;;
93974603,1746032;-88,3349075317383;-95,8552856445313;;93974603,1746032;-80,2609024047852;-88,70947265625;;
93976190,4761905;-81,7072982788086;-89,956672668457;;93976190,4761905;-73,499267578125;-88,5595779418945;;
93977777,7777778;-82,4663696289063;-94,859977722168;;93977777,7777778;-73,4375;-87,2589950561523;;
93979365,0793651;-88,2412872314453;-92,6534423828125;;93979365,0793651;-76,1766204833984;-83,604377746582;;
93980952,3809524;-84,4225082397461;-87,9347305297852;;93980952,3809524;-77,8483123779297;-80,2225799560547;;
93982539,6825397;-87,3147125244141;-95,2504272460938;;93982539,6825397;-79,1470336914063;-82,713508605957;;
93984126,984127;-93,5250396728516;-102,963729858398;;93984126,984127;-79,1479034423828;-81,6459503173828;;
93985714,2857143;-67,2634353637695;-99,4443054199219;;93985714,2857143;-80,2245559692383;-87,7723388671875;;
93987301,5873016;-66,2679138183594;-96,417594909668;;93987301,5873016;-80,5877532958984;-88,8872604370117;;
93988888,8888889;-95,5640029907227;-105,464218139648;;93988888,8888889;-80,2835388183594;-84,4451522827148;;
93990476,1904762;-91,4088439941406;-100,044044494629;;93990476,1904762;-81,8838348388672;-85,7220306396484;;
93992063,4920635;-72,0378189086914;-90,3263397216797;;93992063,4920635;-85,605583190918;-89,2641067504883;;
93993650,7936508;-72,2443466186523;-82,2494125366211;;93993650,7936508;-84,1255416870117;-90,5009460449219;;
93995238,0952381;-82,4357757568359;-97,6476516723633;;93995238,0952381;-84,8947219848633;-92,1812362670898;;
93996825,3968254;-81,3914642333984;-96,9523544311523;;93996825,3968254;-84,4738159179688;-93,025993347168;;
93998412,6984127;-84,8317337036133;-92,9159545898438;;93998412,6984127;-91,3141708374023;-96,6269607543945;;
94000000;-79,376350402832;-99,8054428100586;;94000000;-88,8695297241211;-96,1692733764648;;
94001587,3015873;-77,8964157104492;-95,4522094726563;;94001587,3015873;-88,9338302612305;-91,9441070556641;;
94003174,6031746;-87,1991424560547;-94,1892318725586;;94003174,6031746;-80,4576568603516;-88,7873458862305;;
94004761,9047619;-90,5101699829102;-104,51732635498;;94004761,9047619;-80,7823257446289;-85,7589111328125;;
94006349,2063492;-89,7854843139648;-96,6585235595703;;94006349,2063492;-80,1246109008789;-83,1104278564453;;
94007936,5079365;-90,4137268066406;-102,429061889648;;94007936,5079365;-81,9465637207031;-97,2004852294922;;
94009523,8095238;-87,3907089233398;-98,1439743041992;;94009523,8095238;-84,4879455566406;-94,9953155517578;;
94011111,1111111;-93,2318801879883;-104,75218963623;;94011111,1111111;-85,4905471801758;-94,9121398925781;;
94012698,4126984;-91,5523147583008;-103,650314331055;;94012698,4126984;-85,1492080688477;-91,8956146240234;;
94014285,7142857;-90,1714172363281;-94,2006530761719;;94014285,7142857;-87,2870635986328;-91,7923736572266;;
94015873,015873;-93,3794174194336;-97,0596389770508;;94015873,015873;-89,8799667358398;-111,193748474121;;
94017460,3174603;-80,0829620361328;-93,0804824829102;;94017460,3174603;-95,1775207519531;-110,045852661133;;
94019047,6190476;-74,8967208862305;-79,5768966674805;;94019047,6190476;-96,6889266967773;-97,7658386230469;;
94020634,9206349;-78,6339721679688;-96,1818237304688;;94020634,9206349;-97,0713577270508;-104,304473876953;;
94022222,2222222;-94,9766311645508;-96,8503341674805;;94022222,2222222;-103,464691162109;-110,302490234375;;
94023809,5238095;-85,9058227539063;-96,4029769897461;;94023809,5238095;-94,0225982666016;-104,529747009277;;
94025396,8253968;-82,3666687011719;-89,6489028930664;;94025396,8253968;-98,8321685791016;-101,626815795898;;
94026984,1269841;-89,849739074707;-104,024200439453;;94026984,1269841;-93,8727111816406;-106,609573364258;;
94028571,4285714;-81,1522369384766;-100,167175292969;;94028571,4285714;-91,8538055419922;-96,6733474731445;;
94030158,7301587;-80,5647964477539;-103,447776794434;;94030158,7301587;-93,3441162109375;-97,2671127319336;;
94031746,031746;-94,8452911376953;-103,440956115723;;94031746,031746;-90,6985473632813;-97,734016418457;;
94033333,3333333;-94,3395233154297;-101,487266540527;;94033333,3333333;-92,105339050293;-107,065498352051;;
94034920,6349206;-85,2378692626953;-94,5339279174805;;94034920,6349206;-89,9790573120117;-105,57592010498;;
94036507,9365079;-88,7923126220703;-105,34056854248;;94036507,9365079;-91,4529647827148;-113,468070983887;;
94038095,2380952;-92,6817016601563;-99,6619338989258;;94038095,2380952;-100,762901306152;-112,610137939453;;
94039682,5396825;-91,9013900756836;-99,114860534668;;94039682,5396825;-93,618408203125;-101,762275695801;;
94041269,8412698;-91,0840682983398;-101,99055480957;;94041269,8412698;-94,7240600585938;-109,443016052246;;
94042857,1428571;-86,8661651611328;-91,7570190429688;;94042857,1428571;-93,7651596069336;-104,834381103516;;
94044444,4444444;-92,350227355957;-102,638687133789;;94044444,4444444;-92,1315994262695;-96,7609329223633;;
94046031,7460317;-95,7945098876953;-105,375961303711;;94046031,7460317;-97,4425506591797;-110,149536132813;;
94047619,047619;-96,4714431762695;-108,353790283203;;94047619,047619;-94,5266799926758;-105,620056152344;;
94049206,3492063;-98,0834426879883;-112,096527099609;;94049206,3492063;-96,6989059448242;-101,342742919922;;
94050793,6507937;-94,5535659790039;-111,481346130371;;94050793,6507937;-94,5448684692383;-100,835800170898;;
94052380,952381;-91,6199340820313;-98,8572158813477;;94052380,952381;-99,5586013793945;-118,779350280762;;
94053968,2539683;-91,5169296264648;-113,606887817383;;94053968,2539683;-98,784912109375;-106,590324401855;;
